bug_id,project,percent_agreement,cohens_kappa,aggregated_raw,aggregated_derived,aggregated_zscore
Jsoup-26,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 1, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.8583950752789522, 'Clarity': -0.18394180184548975, 'Specificity': -0.8583950752789522, 'Reproducibility': 0.4905114715879727, 'ReasoningQuality': -0.18394180184548975, 'TechnicalContext': -0.8583950752789522, 'Ambiguity': 1.8394180184548978, 'RepairReadiness': 1.8394180184548978, 'RootCauseEvidence': 0.4905114715879727, 'HiddenReproducibility': -0.8583950752789522, 'ImpactScope': -0.8583950752789522}"
Jsoup-27,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 1}","{'Actionability': -0.8778086039709792, 'Clarity': -0.23408229439226108, 'Specificity': -0.23408229439226108, 'Reproducibility': -0.23408229439226108, 'ReasoningQuality': -0.23408229439226108, 'TechnicalContext': -0.8778086039709792, 'Ambiguity': 2.3408229439226114, 'RepairReadiness': 1.6970966343438934, 'RootCauseEvidence': -0.23408229439226108, 'HiddenReproducibility': -0.8778086039709792, 'ImpactScope': -0.23408229439226108}"
Jsoup-28,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.8320502943378436, 'Clarity': -0.06933752452815357, 'Specificity': -0.8320502943378436, 'Reproducibility': 0.6933752452815364, 'ReasoningQuality': -0.06933752452815357, 'TechnicalContext': -0.8320502943378436, 'Ambiguity': 2.2188007849009166, 'RepairReadiness': 1.4560880150912263, 'RootCauseEvidence': -0.06933752452815357, 'HiddenReproducibility': -0.8320502943378436, 'ImpactScope': -0.8320502943378436}"
Jsoup-29,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.8464989719746505, 'Clarity': 0.3950328535881703, 'Specificity': -0.22573305919324008, 'Reproducibility': -0.22573305919324008, 'ReasoningQuality': -0.22573305919324008, 'TechnicalContext': -0.8464989719746505, 'Ambiguity': 2.257330591932402, 'RepairReadiness': 1.6365646791509914, 'RootCauseEvidence': -0.22573305919324008, 'HiddenReproducibility': -0.8464989719746505, 'ImpactScope': -0.8464989719746505}"
Jsoup-3,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5244044240850757, 'Clarity': -0.5244044240850757, 'Specificity': -0.5244044240850757, 'Reproducibility': -0.5244044240850757, 'ReasoningQuality': -0.5244044240850757, 'TechnicalContext': -0.5244044240850757, 'Ambiguity': 2.097617696340303, 'RepairReadiness': 2.097617696340303, 'RootCauseEvidence': 0.0, 'HiddenReproducibility': -0.5244044240850757, 'ImpactScope': -0.5244044240850757}"
Jsoup-30,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.9563247157871202, 'Clarity': 0.281271975231506, 'Specificity': -0.33752637027780713, 'Reproducibility': 0.281271975231506, 'ReasoningQuality': -0.33752637027780713, 'TechnicalContext': -0.9563247157871202, 'Ambiguity': 2.1376670117594454, 'RepairReadiness': 1.518868666250132, 'RootCauseEvidence': 0.281271975231506, 'HiddenReproducibility': -0.9563247157871202, 'ImpactScope': -0.9563247157871202}"
Jsoup-31,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5244044240850757, 'Clarity': -0.5244044240850757, 'Specificity': -0.5244044240850757, 'Reproducibility': -0.5244044240850757, 'ReasoningQuality': -0.5244044240850757, 'TechnicalContext': -0.5244044240850757, 'Ambiguity': 2.097617696340303, 'RepairReadiness': 2.097617696340303, 'RootCauseEvidence': 0.0, 'HiddenReproducibility': -0.5244044240850757, 'ImpactScope': -0.5244044240850757}"
Jsoup-32,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7683498199278324, 'Clarity': -0.16464638998453549, 'Specificity': -0.7683498199278324, 'Reproducibility': 0.4390570399587614, 'ReasoningQuality': -0.16464638998453549, 'TechnicalContext': -0.7683498199278324, 'Ambiguity': 2.250167329788652, 'RepairReadiness': 1.6464638998453551, 'RootCauseEvidence': -0.16464638998453549, 'HiddenReproducibility': -0.7683498199278324, 'ImpactScope': -0.7683498199278324}"
Jsoup-33,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7694837640638655, 'Clarity': -0.20519567041703077, 'Specificity': -0.20519567041703077, 'Reproducibility': -0.20519567041703077, 'ReasoningQuality': -0.20519567041703077, 'TechnicalContext': -0.7694837640638655, 'Ambiguity': 2.0519567041703084, 'RepairReadiness': 2.0519567041703084, 'RootCauseEvidence': -0.20519567041703077, 'HiddenReproducibility': -0.7694837640638655, 'ImpactScope': -0.7694837640638655}"
Jsoup-34,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5244044240850757, 'Clarity': -0.5244044240850757, 'Specificity': -0.5244044240850757, 'Reproducibility': -0.5244044240850757, 'ReasoningQuality': -0.5244044240850757, 'TechnicalContext': -0.5244044240850757, 'Ambiguity': 2.097617696340303, 'RepairReadiness': 2.097617696340303, 'RootCauseEvidence': 0.0, 'HiddenReproducibility': -0.5244044240850757, 'ImpactScope': -0.5244044240850757}"
Jsoup-35,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 1, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.6507913734559684, 'Clarity': -0.6507913734559684, 'Specificity': -0.05423261445466399, 'Reproducibility': -0.6507913734559684, 'ReasoningQuality': -0.6507913734559684, 'TechnicalContext': -0.6507913734559684, 'Ambiguity': 2.3320024215505537, 'RepairReadiness': 1.7354436625492493, 'RootCauseEvidence': -0.05423261445466399, 'HiddenReproducibility': -0.05423261445466399, 'ImpactScope': -0.6507913734559684}"
Jsoup-36,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.629940788348712, 'Clarity': -0.629940788348712, 'Specificity': 0.06299407883487122, 'Reproducibility': 0.06299407883487122, 'ReasoningQuality': -0.629940788348712, 'TechnicalContext': -0.629940788348712, 'Ambiguity': 2.834733547569204, 'RepairReadiness': 0.7559289460184544, 'RootCauseEvidence': 0.06299407883487122, 'HiddenReproducibility': -0.629940788348712, 'ImpactScope': -0.629940788348712}"
Jsoup-37,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7017565899639198, 'Clarity': -0.15037641213512565, 'Specificity': -0.7017565899639198, 'Reproducibility': -0.15037641213512565, 'ReasoningQuality': -0.15037641213512565, 'TechnicalContext': -0.7017565899639198, 'Ambiguity': 2.055144299180051, 'RepairReadiness': 2.055144299180051, 'RootCauseEvidence': -0.15037641213512565, 'HiddenReproducibility': -0.7017565899639198, 'ImpactScope': -0.7017565899639198}"
Jsoup-38,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 2, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.6933752452815364, 'Clarity': 0.06933752452815366, 'Specificity': 0.06933752452815366, 'Reproducibility': -0.6933752452815364, 'ReasoningQuality': -0.6933752452815364, 'TechnicalContext': -0.6933752452815364, 'Ambiguity': 1.5947630641475337, 'RepairReadiness': 2.3574758339572237, 'RootCauseEvidence': 0.06933752452815366, 'HiddenReproducibility': -0.6933752452815364, 'ImpactScope': -0.6933752452815364}"
Jsoup-39,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.6389151433378876, 'Clarity': -0.09829463743659811, 'Specificity': -0.6389151433378876, 'Reproducibility': -0.09829463743659811, 'ReasoningQuality': -0.6389151433378876, 'TechnicalContext': -0.6389151433378876, 'Ambiguity': 2.06418738616856, 'RepairReadiness': 2.06418738616856, 'RootCauseEvidence': -0.09829463743659811, 'HiddenReproducibility': -0.6389151433378876, 'ImpactScope': -0.6389151433378876}"
Jsoup-4,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 1}","{'Actionability': -0.7951465679458908, 'Clarity': -0.17038855027411945, 'Specificity': -0.7951465679458908, 'Reproducibility': -0.17038855027411945, 'ReasoningQuality': -0.17038855027411945, 'TechnicalContext': -0.7951465679458908, 'Ambiguity': 2.328643520412966, 'RepairReadiness': 1.7038855027411945, 'RootCauseEvidence': -0.17038855027411945, 'HiddenReproducibility': -0.7951465679458908, 'ImpactScope': -0.17038855027411945}"
Jsoup-40,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 2, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.8320502943378436, 'Clarity': -0.06933752452815357, 'Specificity': -0.8320502943378436, 'Reproducibility': 0.6933752452815364, 'ReasoningQuality': -0.06933752452815357, 'TechnicalContext': -0.8320502943378436, 'Ambiguity': 1.4560880150912263, 'RepairReadiness': 2.2188007849009166, 'RootCauseEvidence': -0.06933752452815357, 'HiddenReproducibility': -0.8320502943378436, 'ImpactScope': -0.8320502943378436}"
Jsoup-41,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.900070320740819, 'Clarity': 0.33752637027780713, 'Specificity': -0.281271975231506, 'Reproducibility': 0.33752637027780713, 'ReasoningQuality': -0.281271975231506, 'TechnicalContext': -0.900070320740819, 'Ambiguity': 2.1939214068057464, 'RepairReadiness': 1.5751230612964333, 'RootCauseEvidence': -0.281271975231506, 'HiddenReproducibility': -0.900070320740819, 'ImpactScope': -0.900070320740819}"
Jsoup-42,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 2, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -1.061445555206044, 'Clarity': 0.7348469228349535, 'Specificity': -0.16329931618554527, 'Reproducibility': 1.632993161855452, 'ReasoningQuality': -0.16329931618554527, 'TechnicalContext': -1.061445555206044, 'Ambiguity': 1.632993161855452, 'RepairReadiness': 0.7348469228349535, 'RootCauseEvidence': -0.16329931618554527, 'HiddenReproducibility': -1.061445555206044, 'ImpactScope': -1.061445555206044}"
Jsoup-43,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.8186312161546414, 'Clarity': -0.25582225504832545, 'Specificity': -0.25582225504832545, 'Reproducibility': 0.3069867060579905, 'ReasoningQuality': -0.25582225504832545, 'TechnicalContext': -0.8186312161546414, 'Ambiguity': 1.9954135893769382, 'RepairReadiness': 1.9954135893769382, 'RootCauseEvidence': -0.25582225504832545, 'HiddenReproducibility': -0.8186312161546414, 'ImpactScope': -0.8186312161546414}"
Jsoup-44,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 1, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 1}","{'Actionability': -1.1973421894279308, 'Clarity': 0.26607604209509567, 'Specificity': -0.4656330736664176, 'Reproducibility': 0.9977851578566089, 'ReasoningQuality': -0.4656330736664176, 'TechnicalContext': -1.1973421894279308, 'Ambiguity': 1.729494273618122, 'RepairReadiness': 1.729494273618122, 'RootCauseEvidence': -0.4656330736664176, 'HiddenReproducibility': -0.4656330736664176, 'ImpactScope': -0.4656330736664176}"
Jsoup-45,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 0, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 0, 'impact_scope': 0}","{'Actionability': -0.4714045207910317, 'Clarity': -0.4714045207910317, 'Specificity': -0.4714045207910317, 'Reproducibility': -0.4714045207910317, 'ReasoningQuality': -0.4714045207910317, 'TechnicalContext': -0.4714045207910317, 'Ambiguity': 2.121320343559643, 'RepairReadiness': 2.121320343559643, 'RootCauseEvidence': -0.4714045207910317, 'HiddenReproducibility': -0.4714045207910317, 'ImpactScope': -0.4714045207910317}"
Jsoup-46,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 4, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 3, 'ambiguity_count': 4, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 1}","{'Actionability': -1.1490485194281397, 'Clarity': 0.7954951288348658, 'Specificity': -0.17677669529663692, 'Reproducibility': 1.7677669529663687, 'ReasoningQuality': -0.17677669529663692, 'TechnicalContext': -1.1490485194281397, 'Ambiguity': -0.17677669529663692, 'RepairReadiness': 1.7677669529663687, 'RootCauseEvidence': -0.17677669529663692, 'HiddenReproducibility': -1.1490485194281397, 'ImpactScope': -0.17677669529663692}"
Jsoup-47,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5244044240850757, 'Clarity': -0.5244044240850757, 'Specificity': -0.5244044240850757, 'Reproducibility': -0.5244044240850757, 'ReasoningQuality': -0.5244044240850757, 'TechnicalContext': -0.5244044240850757, 'Ambiguity': 2.097617696340303, 'RepairReadiness': 2.097617696340303, 'RootCauseEvidence': 0.0, 'HiddenReproducibility': -0.5244044240850757, 'ImpactScope': -0.5244044240850757}"
Jsoup-48,Jsoup,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 2, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.6831300510639732, 'Clarity': -0.14638501094227996, 'Specificity': -0.6831300510639732, 'Reproducibility': -0.6831300510639732, 'ReasoningQuality': -0.6831300510639732, 'TechnicalContext': -0.6831300510639732, 'Ambiguity': 2.000595149544493, 'RepairReadiness': 2.000595149544493, 'RootCauseEvidence': 0.39036002917941326, 'HiddenReproducibility': -0.14638501094227996, 'ImpactScope': -0.6831300510639732}"
