id,title,description_length,category,confidence,reasoning
JacksonDatabind-111,Issue Report,2697,Functional Issue,5,"The bug report describes an issue with deserialization logic in Jackson, where a nested AtomicReference fails to handle null values correctly. This results in unexpected behavior and assertion failures in the provided test case, indicating a problem with the core application logic."
Math-30,[MATH-790] Mann-Whitney U Test Suffers From Integer Overflow With Large Data Sets - ASF JIRA,1740,Functional Issue,5,"The bug report describes an integer overflow in the calculation of the Mann-Whitney U test's asymptotic p-value, leading to incorrect results. This indicates a problem in the core application logic related to statistical calculations."
Closure-132,Issue Report,20,Functional Issue,1,"Since there is no description, it's impossible to know what the bug is. However, ""Issue Report"" is such a general title that it suggests a problem with the core application logic more so than the other specialized categories."
JacksonCore-23,Issue Report,1266,Functional Issue,5,"The bug report describes an issue where a subclass of DefaultPrettyPrinter can incorrectly create an instance of the wrong type due to a factory method not being overridden, leading to unexpected behavior. This points to a problem in the core application logic related to object instantiation and inheritance."
Jsoup-34,Issue Report,1311,Functional Issue,5,"The bug report describes a parsing error in the jsoup library, specifically an ArrayIndexOutOfBoundsException. This indicates a problem with the core parsing logic of the library when handling specific HTML syntax (commented CDATA), leading to unexpected behavior and an exception."
Cli-31,[CLI-205] HelpFormatter.setArgName() has no effect - ASF JIRA,986,Functional Issue,5,"The bug report describes a problem with the `HelpFormatter.setArgName()` method not working as expected, indicating a flaw in the core logic of how argument names are handled. This falls under functional issues since it impacts the program's behavior."
Math-88,[MATH-272] Simplex Solver arrives at incorrect solution - ASF JIRA,1170,Functional Issue,5,"The bug report indicates that the Simplex Solver is arriving at an incorrect solution, pointing to an error in the core application logic. The attached files suggest a problem with the algorithm's implementation."
Csv-9,[CSV-118] CSVRecord.toMap() throws NPE on formats with no headers. - ASF JIRA,1442,Functional Issue,5,"The bug report describes a NullPointerException in the `toMap()` method when processing CSV records without headers, which violates the method's documented behavior. This indicates a problem with the core application logic for handling CSV data without headers."
Math-67,"[MATH-393] Method ""getResult()"" in ""MultiStartUnivariateRealOptimizer"" - ASF JIRA",1487,Functional Issue,5,"The bug report describes an issue with the `getResult()` method returning an incorrect value, which is a core logic error. The suggested fix involves changing the return value to align with the expected behavior of the optimization algorithm, indicating a functional problem."
Collections-7,[COLLECTIONS-278] put() and putAll() don't update the getKeys() map - ASF JIRA,1639,Functional Issue,5,"The bug report describes an issue where the `put()` and `putAll()` methods of the `ExtendedProperties` class do not correctly update an internal data structure (`keysAsListed`), leading to inconsistent results when retrieving keys. This indicates a flaw in the core application logic of the class."
Closure-165,Issue Report,20,Functional Issue,1,"With no description, it's impossible to know the specific issue. However, assuming it's a general bug report, a 'Functional Issue' is the most encompassing and likely category, but with very low confidence."
JacksonDatabind-55,Issue Report,822,Functional Issue,5,"The bug report describes a discrepancy in how `@JsonProperty` annotations are handled when enums are used as values versus keys in an `EnumMap`. This is a problem with core application logic, making it a functional issue."
JxPath-16,[JXPATH-114] node() implementation in DOM and JDOM model - ASF JIRA,1385,Functional Issue,5,"The bug report describes incorrect code in DOMNodePointer.java and JDOMNodePointer.java, causing node() to not match all node types as expected. This is a problem in the core application logic of XPath evaluation."
Jsoup-63,Issue Report,737,Functional Issue,5,"The bug report describes a problem with Jsoup's core functionality, specifically its inability to correctly validate self-closing break tags. This results in invalid HTML, which is a clear functional issue."
