bug_id,dimension,item_code,item_text,human_value,human_confidence,human_notes
Jsoup-79,Specificity,S5,The report contains details that uniquely identify this issue and distinguish it from superficially similar bugs.,,,
Jsoup-79,Reproducibility,R1,The expected behavior is explicitly stated in a way that serves as a concrete correctness criterion.,,,
Jsoup-79,Reproducibility,R2,The observed behavior is explicitly stated with enough detail to recognize the failure when encountered.,,,
Jsoup-79,Reproducibility,R3,The discrepancy between expected and observed behavior is unambiguously identifiable from the report alone.,,,
Jsoup-79,Reproducibility,R4,The reported reproduction steps are complete and sufficient to attempt reproduction without additional investigation.,,,
Jsoup-79,Reproducibility,R5,Required environmental conditions or dependencies are documented specifically enough to set up the reproduction environment.,,,
Jsoup-79,ReasoningQuality,Q1,The report explicitly proposes a specific potential cause or explanation — not just a symptom description.,,,
Jsoup-79,ReasoningQuality,Q2,The proposed explanation is directly and specifically linked to observed symptoms with a plausible causal mechanism.,,,
Jsoup-79,ReasoningQuality,Q3,"The report provides concrete evidence (code references, traces, logs, or data) that supports the proposed explanation.",,,
Jsoup-79,ReasoningQuality,Q4,The explanation is internally coherent and logically consistent — it does not contradict other information in the report.,,,
Jsoup-79,ReasoningQuality,Q5,"The explanation references specific technical artifacts (exact log lines, specific method names, concrete code locations, or configuration values).",,,
Jsoup-79,TechnicalContext,T1,"Specific classes, methods, files, or APIs are named — not just described in general terms.",,,
Jsoup-79,TechnicalContext,T2,The affected subsystem or module is identifiable precisely enough to locate the relevant source files.,,,
Jsoup-79,TechnicalContext,T3,"Technical artifacts such as stack traces, logs, screenshots, or code snippets are included and directly relevant to the failure.",,,
Jsoup-79,TechnicalContext,T4,"External dependencies, libraries, services, or integrations are referenced by name and version when they are relevant to the bug.",,,
Jsoup-79,TechnicalContext,T5,"Environment details (OS, browser, framework version, hardware, runtime, etc.) are provided with enough specificity to reconstruct the affected environment.",,,
Jsoup-79,Ambiguity,M1,The report contains vague or underspecified references that a developer would need to resolve before investigating.,,,
Jsoup-79,Ambiguity,M2,"Inputs, parameters, or conditions are insufficiently described to attempt reproduction.",,,
Jsoup-79,Ambiguity,M3,Expected behavior is unclear or underspecified to the point that a developer could not determine what the correct behavior should be.,,,
Jsoup-79,Ambiguity,M4,Environment or version information that would materially affect reproduction is missing.,,,
Jsoup-79,Ambiguity,M5,The report contains contradictory or inconsistent statements that would mislead a developer.,,,
Jsoup-79,RepairReadiness,P1,The faulty behavior is described precisely enough to determine what the correct behavior should be and what code change would achieve it.,,,
Jsoup-79,RepairReadiness,P2,"The specific component, class, method, or code location requiring a fix is identifiable directly from the report.",,,
Jsoup-79,RepairReadiness,P3,The expected correct behavior is stated concretely enough to serve as an acceptance criterion for the fix.,,,
Jsoup-79,RepairReadiness,P4,"Relevant constraints, edge cases, or conditions that would affect the fix are documented explicitly.",,,
Jsoup-79,RepairReadiness,P5,"A developer could implement a plausible fix using only the information in this report, without further investigation or clarification.",,,
Jsoup-79,RootCauseEvidence,RC1,A specific potential root cause is explicitly proposed in the report — not merely suggested or loosely implied.,,,
Jsoup-79,RootCauseEvidence,RC2,"The proposed root cause references a specific code construct, operation, API call, data condition, or logic error by name.",,,
Jsoup-79,RootCauseEvidence,RC3,The causal chain from the root cause to the observed failure is articulated clearly enough that a developer could verify it.,,,
Jsoup-79,HiddenReproducibility,H1,"The report describes a specific, concrete scenario from which complete and unambiguous reproduction steps can be directly derived — the steps must be fully determinable, not merely suggested or partially implied.",,,
Jsoup-79,ImpactScope,I1,"A specific subsystem, module, class, or code concept likely affected by the bug is identifiable from the report — not just a broad functional area.",,,
Jsoup-79,ImpactScope,I2,The report distinguishes between where the symptom manifests and where the underlying defect likely resides.,,,
Jsoup-79,ImpactScope,I3,Multiple impacted areas or cross-cutting concerns are identified with enough specificity to understand the scope of a fix.,,,
Jsoup-79,ImpactScope,I4,"The report names three or more distinct technical concepts, classes, methods, or components that are relevant to understanding or fixing the bug.",,,
Jsoup-87,Actionability,A1,The report describes observable faulty behavior with enough detail to distinguish it from normal or expected behavior.,,,
Jsoup-87,Actionability,A2,"The affected class, method, API, or code path is specifically identified — not just a general feature area or subsystem.",,,
Jsoup-87,Actionability,A3,"The report includes concrete debugging artifacts (stack traces, error messages, code snippets, or logs) that directly implicate the fault location.",,,
Jsoup-87,Actionability,A4,"A developer could immediately attempt to reproduce or investigate the bug using only the information in this report, without needing clarification.",,,
Jsoup-87,Actionability,A5,"The report pinpoints a specific module, class, or component precisely enough that a developer would know where to start reading code.",,,
Jsoup-87,Clarity,C1,The report is written with enough precision that a developer unfamiliar with the codebase could understand the failure scenario without guessing.,,,
Jsoup-87,Clarity,C2,The problem is described precisely enough that a developer could write a failing test case without asking for clarification.,,,
Jsoup-87,Clarity,C3,The sequence of events or conditions leading to the failure is presented unambiguously — a reader cannot construct multiple different interpretations.,,,
Jsoup-87,Clarity,C4,"All referenced entities, components, or behaviors are identified precisely enough that a developer could locate them in the codebase without prior knowledge of this specific bug.",,,
Jsoup-87,Clarity,C5,Technical terminology is used accurately and consistently such that a developer would not be misled about the nature or location of the fault.,,,
Jsoup-87,Specificity,S1,"Specific inputs, conditions, or triggering events are described concretely enough to be directly used in a test case.",,,
